Station,Date,Q_cfs,Q_cd
4193500,10/2/89,558,A
4193500,10/3/89,470,A
4193500,10/4/89,421,A
4193500,10/5/89,364,A
4193500,10/6/89,504,A
4193500,10/7/89,413,A
4193500,10/8/89,366,A
4193500,10/9/89,340,A
4193500,10/10/89,393,A
4193500,10/11/89,333,A
4193500,10/12/89,330,A
4193500,10/13/89,354,A
4193500,10/14/89,404,A
4193500,10/15/89,374,A
4193500,10/16/89,348,A
4193500,10/17/89,318,A
4193500,10/18/89,373,A
4193500,10/19/89,543,A
4193500,10/20/89,1020,A
4193500,10/21/89,1210,A
4193500,10/22/89,800,A
4193500,10/23/89,762,A
4193500,10/24/89,1300,A
4193500,10/25/89,1350,A
4193500,10/26/89,1000,A
4193500,10/27/89,1150,A
4193500,10/28/89,1020,A
4193500,10/29/89,732,A
4193500,10/30/89,716,A
4193500,10/31/89,750,A
4193500,11/1/89,838,A
4193500,11/2/89,520,A
4193500,11/3/89,490,A
4193500,11/4/89,584,A
4193500,11/5/89,670,A
4193500,11/6/89,520,A
4193500,11/7/89,410,A
4193500,11/8/89,500,A
4193500,11/9/89,617,A
4193500,11/10/89,467,A
4193500,11/11/89,601,A
4193500,11/12/89,450,A
4193500,11/13/89,468,A
4193500,11/14/89,638,A
4193500,11/15/89,1040,A
4193500,11/16/89,2920,A
4193500,11/17/89,4990,A
4193500,11/18/89,7750,A
4193500,11/19/89,6220,A
4193500,11/20/89,4870,A
4193500,11/21/89,3600,A
4193500,11/22/89,2550,A
4193500,11/23/89,2850,A
4193500,11/24/89,2560,A
4193500,11/25/89,2080,A
4193500,11/26/89,1560,A
4193500,11/27/89,1270,A
4193500,11/28/89,1720,A
4193500,11/29/89,1180,A
4193500,11/30/89,964,A
4193500,12/1/89,987,A
4193500,12/2/89,1420,A
4193500,12/3/89,829,A
4193500,12/4/89,657,A
4193500,12/5/89,817,A
4193500,12/6/89,766,A
4193500,12/7/89,650,A
4193500,12/8/89,600,A
4193500,12/9/89,570,A
4193500,12/10/89,829,A
4193500,12/11/89,704,A
4193500,12/12/89,630,A
4193500,12/13/89,580,A
4193500,12/14/89,540,A
4193500,12/15/89,520,A
4193500,12/16/89,490,A
4193500,12/17/89,470,A
4193500,12/18/89,460,A
4193500,12/19/89,440,A
4193500,12/20/89,430,A
4193500,12/21/89,420,A
4193500,12/22/89,410,A
4193500,12/23/89,400,A
4193500,12/24/89,390,A
4193500,12/25/89,380,A
4193500,12/26/89,370,A
4193500,12/27/89,360,A
4193500,12/28/89,350,A
4193500,12/29/89,350,A
4193500,12/30/89,340,A
4193500,12/31/89,340,A
4193500,1/1/90,400,A
4193500,1/2/90,1100,A
4193500,1/3/90,2500,A
4193500,1/4/90,4500,A
4193500,1/5/90,7000,A
4193500,1/6/90,13000,A
4193500,1/7/90,12000,A
4193500,1/8/90,9600,A
4193500,1/9/90,8000,A
4193500,1/10/90,7200,A
4193500,1/11/90,8200,A
4193500,1/12/90,9800,A
4193500,1/13/90,7000,A
4193500,1/14/90,5200,A
4193500,1/15/90,4200,A
4193500,1/16/90,3600,A
4193500,1/17/90,4100,A
4193500,1/18/90,8000,A
4193500,1/19/90,13000,A
4193500,1/20/90,16000,A
4193500,1/21/90,12000,A
4193500,1/22/90,10000,A
4193500,1/23/90,16000,A
4193500,1/24/90,11000,A
4193500,1/25/90,8000,A
4193500,1/26/90,6000,A
4193500,1/27/90,5200,A
4193500,1/28/90,4500,A
4193500,1/29/90,4000,A
4193500,1/30/90,3700,A
4193500,1/31/90,3300,A
4193500,2/1/90,3520,A
4193500,2/2/90,5410,A
4193500,2/3/90,20600,A
4193500,2/4/90,26100,A
4193500,2/5/90,26300,A
4193500,2/6/90,25300,A
4193500,2/7/90,19200,A
4193500,2/8/90,14000,A
4193500,2/9/90,10000,A
4193500,2/10/90,8700,A
4193500,2/11/90,7800,A
4193500,2/12/90,7000,A
4193500,2/13/90,6100,A
4193500,2/14/90,5600,A
4193500,2/15/90,5200,A
4193500,2/16/90,17200,A
4193500,2/17/90,32700,A
4193500,2/18/90,31800,A
4193500,2/19/90,26600,A
4193500,2/20/90,19100,A
4193500,2/21/90,14800,A
4193500,2/22/90,21900,A
4193500,2/23/90,57300,A
4193500,2/24/90,62500,A
4193500,2/25/90,48100,A
4193500,2/26/90,33000,A
4193500,2/27/90,25200,A
4193500,2/28/90,20800,A
4193500,3/1/90,16800,A
4193500,3/2/90,13900,A
4193500,3/3/90,11800,A
4193500,3/4/90,9850,A
4193500,3/5/90,8070,A
4193500,3/6/90,6740,A
4193500,3/7/90,5770,A
4193500,3/8/90,4870,A
4193500,3/9/90,5580,A
4193500,3/10/90,7360,A
4193500,3/11/90,10000,A
4193500,3/12/90,12200,A
4193500,3/13/90,12800,A
4193500,3/14/90,10900,A
4193500,3/15/90,9870,A
4193500,3/16/90,9340,A
4193500,3/17/90,10900,A
4193500,3/18/90,11000,A
4193500,3/19/90,9370,A
4193500,3/20/90,7620,A
4193500,3/21/90,6240,A
4193500,3/22/90,5370,A
4193500,3/23/90,4550,A
4193500,3/24/90,3930,A
4193500,3/25/90,3450,A
4193500,3/26/90,2820,A
4193500,3/27/90,2430,A
4193500,3/28/90,2350,A
4193500,3/29/90,2020,A
4193500,3/30/90,2520,A
4193500,3/31/90,4940,A
4193500,4/1/90,6600,A
4193500,4/2/90,8490,A
4193500,4/3/90,9170,A
4193500,4/4/90,8170,A
4193500,4/5/90,6690,A
4193500,4/6/90,5260,A
4193500,4/7/90,4500,A
4193500,4/8/90,3690,A
4193500,4/9/90,2840,A
4193500,4/10/90,3390,A
4193500,4/11/90,12900,A
4193500,4/12/90,17700,A
4193500,4/13/90,16500,A
4193500,4/14/90,12500,A
4193500,4/15/90,9780,A
4193500,4/16/90,8080,A
4193500,4/17/90,7180,A
4193500,4/18/90,5950,A
4193500,4/19/90,4830,A
4193500,4/20/90,3950,A
4193500,4/21/90,4150,A
4193500,4/22/90,5550,A
4193500,4/23/90,6200,A
4193500,4/24/90,6520,A
4193500,4/25/90,5400,A
4193500,4/26/90,4190,A
4193500,4/27/90,3040,A
4193500,4/28/90,3050,A
4193500,4/29/90,2680,A
4193500,4/30/90,2550,A
4193500,5/1/90,2210,A
4193500,5/2/90,2120,A
4193500,5/3/90,1520,A
4193500,5/4/90,2070,A
4193500,5/5/90,6890,A
4193500,5/6/90,12900,A
4193500,5/7/90,12900,A
4193500,5/8/90,9510,A
4193500,5/9/90,6310,A
4193500,5/10/90,4760,A
4193500,5/11/90,3180,A
4193500,5/12/90,2780,A
4193500,5/13/90,4330,A
4193500,5/14/90,10800,A
4193500,5/15/90,13500,A
4193500,5/16/90,19900,A
4193500,5/17/90,34700,A
4193500,5/18/90,35700,A
4193500,5/19/90,27200,A
4193500,5/20/90,21400,A
4193500,5/21/90,17600,A
4193500,5/22/90,14200,A
4193500,5/23/90,10400,A
4193500,5/24/90,7300,A
4193500,5/25/90,5140,A
4193500,5/26/90,5340,A
4193500,5/27/90,10500,A
4193500,5/28/90,9800,A
4193500,5/29/90,7930,A
4193500,5/30/90,5710,A
4193500,5/31/90,4030,A
4193500,6/1/90,3110,A
4193500,6/2/90,2420,A
4193500,6/3/90,2680,A
4193500,6/4/90,5700,A
4193500,6/5/90,7840,A
4193500,6/6/90,7030,A
4193500,6/7/90,5090,A
4193500,6/8/90,4970,A
4193500,6/9/90,8820,A
4193500,6/10/90,14600,A
4193500,6/11/90,15000,A
4193500,6/12/90,12800,A
4193500,6/13/90,9700,A
4193500,6/14/90,7740,A
4193500,6/15/90,5490,A
4193500,6/16/90,4520,A
4193500,6/17/90,3720,A
4193500,6/18/90,2590,A
4193500,6/19/90,1850,A
4193500,6/20/90,1760,A
4193500,6/21/90,1590,A
4193500,6/22/90,1240,A
4193500,6/23/90,1860,A
4193500,6/24/90,1590,A
4193500,6/25/90,1200,A
4193500,6/26/90,955,A
4193500,6/27/90,720,A
4193500,6/28/90,906,A
4193500,6/29/90,2290,A
4193500,6/30/90,2630,A
4193500,7/1/90,3930,A
4193500,7/2/90,4100,A
4193500,7/3/90,5520,A
4193500,7/4/90,2090,A
4193500,7/5/90,1300,A
4193500,7/6/90,992,A
4193500,7/7/90,1040,A
4193500,7/8/90,747,A
4193500,7/9/90,677,A
4193500,7/10/90,728,A
4193500,7/11/90,651,A
4193500,7/12/90,2370,A
4193500,7/13/90,4040,A
4193500,7/14/90,6750,A
4193500,7/15/90,12400,A
4193500,7/16/90,9070,A
4193500,7/17/90,6760,A
4193500,7/18/90,5580,A
4193500,7/19/90,4760,A
4193500,7/20/90,3750,A
4193500,7/21/90,3320,A
4193500,7/22/90,5700,A
4193500,7/23/90,30000,A
4193500,7/24/90,38300,A
4193500,7/25/90,31900,A
4193500,7/26/90,19400,A
4193500,7/27/90,12100,A
4193500,7/28/90,8390,A
4193500,7/29/90,6380,A
4193500,7/30/90,4740,A
4193500,7/31/90,2930,A
4193500,8/1/90,1780,A
4193500,8/2/90,1500,A
4193500,8/3/90,1100,A
4193500,8/4/90,1080,A
4193500,8/5/90,1310,A
4193500,8/6/90,1840,A
4193500,8/7/90,1890,A
4193500,8/8/90,1670,A
4193500,8/9/90,1600,A
4193500,8/10/90,1300,A
4193500,8/11/90,1070,A
4193500,8/12/90,925,A
4193500,8/13/90,1970,A
4193500,8/14/90,3690,A
4193500,8/15/90,5190,A
4193500,8/16/90,5720,A
4193500,8/17/90,4620,A
4193500,8/18/90,3200,A
4193500,8/19/90,2460,A
4193500,8/20/90,2960,A
4193500,8/21/90,5000,A
4193500,8/22/90,5890,A
4193500,8/23/90,5460,A
4193500,8/24/90,5880,A
4193500,8/25/90,4940,A
4193500,8/26/90,3420,A
4193500,8/27/90,2060,A
4193500,8/28/90,1770,A
4193500,8/29/90,1900,A
4193500,8/30/90,1640,A
4193500,8/31/90,2790,A
4193500,9/1/90,2600,A
4193500,9/2/90,1860,A
4193500,9/3/90,1240,A
4193500,9/4/90,1030,A
4193500,9/5/90,894,A
4193500,9/6/90,1070,A
4193500,9/7/90,995,A
4193500,9/8/90,933,A
4193500,9/9/90,1110,A
4193500,9/10/90,1490,A
4193500,9/11/90,3870,A
4193500,9/12/90,4150,A
4193500,9/13/90,3130,A
4193500,9/14/90,2130,A
4193500,9/15/90,2450,A
4193500,9/16/90,2170,A
4193500,9/17/90,3060,A
4193500,9/18/90,2010,A
4193500,9/19/90,2340,A
4193500,9/20/90,1680,A
4193500,9/21/90,1250,A
4193500,9/22/90,1800,A
4193500,9/23/90,1020,A
4193500,9/24/90,1400,A
4193500,9/25/90,994,A
4193500,9/26/90,1490,A
4193500,9/27/90,1210,A
4193500,9/28/90,861,A
4193500,9/29/90,843,A
4193500,9/30/90,848,A
4193500,10/1/90,578,A
4193500,10/2/90,566,A
4193500,10/3/90,566,A
4193500,10/4/90,1030,A
4193500,10/5/90,844,A
4193500,10/6/90,1840,A
4193500,10/7/90,2100,A
4193500,10/8/90,2210,A
4193500,10/9/90,1800,A
4193500,10/10/90,5050,A
4193500,10/11/90,19900,A
4193500,10/12/90,24200,A
4193500,10/13/90,20400,A
4193500,10/14/90,15000,A
4193500,10/15/90,10800,A
4193500,10/16/90,8160,A
4193500,10/17/90,6610,A
4193500,10/18/90,6380,A
4193500,10/19/90,7710,A
4193500,10/20/90,8490,A
4193500,10/21/90,7950,A
4193500,10/22/90,5750,A
4193500,10/23/90,4410,A
4193500,10/24/90,3880,A
4193500,10/25/90,3730,A
4193500,10/26/90,3540,A
4193500,10/27/90,3100,A
4193500,10/28/90,2140,A
4193500,10/29/90,1530,A
4193500,10/30/90,2050,A
4193500,10/31/90,1590,A
4193500,11/1/90,1560,A
4193500,11/2/90,1420,A
4193500,11/3/90,1430,A
4193500,11/4/90,1310,A
4193500,11/5/90,1380,A
4193500,11/6/90,3760,A
4193500,11/7/90,7520,A
4193500,11/8/90,8040,A
4193500,11/9/90,6260,A
4193500,11/10/90,5550,A
4193500,11/11/90,4630,A
4193500,11/12/90,3940,A
4193500,11/13/90,3290,A
4193500,11/14/90,2650,A
4193500,11/15/90,2530,A
4193500,11/16/90,2110,A
4193500,11/17/90,1870,A
4193500,11/18/90,1730,A
4193500,11/19/90,1540,A
4193500,11/20/90,1540,A
4193500,11/21/90,1480,A
4193500,11/22/90,1630,A
4193500,11/23/90,1740,A
4193500,11/24/90,1980,A
4193500,11/25/90,2290,A
4193500,11/26/90,2030,A
4193500,11/27/90,2100,A
4193500,11/28/90,2980,A
4193500,11/29/90,5930,A
4193500,11/30/90,7690,A
4193500,12/1/90,6780,A
4193500,12/2/90,4970,A
4193500,12/3/90,6790,A
4193500,12/4/90,25900,A
4193500,12/5/90,28500,A
4193500,12/6/90,20400,A
4193500,12/7/90,14600,A
4193500,12/8/90,10400,A
4193500,12/9/90,7730,A
4193500,12/10/90,6270,A
4193500,12/11/90,5100,A
4193500,12/12/90,4360,A
4193500,12/13/90,3900,A
4193500,12/14/90,3200,A
4193500,12/15/90,3470,A
4193500,12/16/90,5760,A
4193500,12/17/90,9280,A
4193500,12/18/90,9630,A
4193500,12/19/90,14200,A
4193500,12/20/90,18900,A
4193500,12/21/90,18200,A
4193500,12/22/90,28100,A
4193500,12/23/90,31400,A
4193500,12/24/90,27400,A
4193500,12/25/90,22100,A
4193500,12/26/90,15000,A
4193500,12/27/90,10000,A
4193500,12/28/90,7000,A
4193500,12/29/90,12100,A
4193500,12/30/90,54700,A
4193500,12/31/90,82000,A
4193500,1/1/91,86700,A
4193500,1/2/91,73400,A
4193500,1/3/91,53900,A
4193500,1/4/91,35100,A
4193500,1/5/91,26800,A
4193500,1/6/91,21400,A
4193500,1/7/91,15500,A
4193500,1/8/91,9160,A
4193500,1/9/91,6860,A
4193500,1/10/91,5130,A
4193500,1/11/91,4970,A
4193500,1/12/91,5740,A
4193500,1/13/91,6210,A
4193500,1/14/91,8080,A
4193500,1/15/91,7130,A
4193500,1/16/91,12100,A
4193500,1/17/91,24200,A
4193500,1/18/91,23800,A
4193500,1/19/91,17700,A
4193500,1/20/91,13500,A
4193500,1/21/91,11500,A
4193500,1/22/91,10600,A
4193500,1/23/91,9150,A
4193500,1/24/91,6060,A
4193500,1/25/91,5890,A
4193500,1/26/91,4560,A
4193500,1/27/91,3650,A
4193500,1/28/91,2940,A
4193500,1/29/91,3450,A
4193500,1/30/91,2850,A
4193500,1/31/91,2820,A
4193500,2/1/91,2690,A
4193500,2/2/91,2240,A
4193500,2/3/91,2200,A
4193500,2/4/91,2380,A
4193500,2/5/91,4700,A
4193500,2/6/91,9990,A
4193500,2/7/91,13600,A
4193500,2/8/91,12500,A
4193500,2/9/91,11000,A
4193500,2/10/91,9140,A
4193500,2/11/91,7300,A
4193500,2/12/91,5720,A
4193500,2/13/91,4740,A
4193500,2/14/91,4000,A
4193500,2/15/91,3570,A
4193500,2/16/91,2410,A
4193500,2/17/91,2770,A
4193500,2/18/91,2310,A
4193500,2/19/91,5180,A
4193500,2/20/91,16000,A
4193500,2/21/91,19800,A
4193500,2/22/91,17000,A
4193500,2/23/91,13000,A
4193500,2/24/91,10300,A
4193500,2/25/91,7980,A
4193500,2/26/91,6180,A
4193500,2/27/91,4900,A
4193500,2/28/91,3580,A
4193500,3/1/91,3500,A
4193500,3/2/91,3980,A
4193500,3/3/91,5530,A
4193500,3/4/91,5720,A
4193500,3/5/91,5510,A
4193500,3/6/91,4740,A
4193500,3/7/91,4450,A
4193500,3/8/91,3440,A
4193500,3/9/91,3550,A
4193500,3/10/91,2760,A
4193500,3/11/91,2370,A
4193500,3/12/91,2390,A
4193500,3/13/91,2140,A
4193500,3/14/91,1950,A
4193500,3/15/91,2130,A
4193500,3/16/91,1840,A
4193500,3/17/91,1930,A
4193500,3/18/91,2380,A
4193500,3/19/91,3070,A
4193500,3/20/91,3810,A
4193500,3/21/91,3990,A
4193500,3/22/91,3110,A
4193500,3/23/91,3440,A
4193500,3/24/91,3660,A
4193500,3/25/91,4850,A
4193500,3/26/91,4810,A
4193500,3/27/91,4590,A
4193500,3/28/91,6150,A
4193500,3/29/91,7590,A
4193500,3/30/91,6970,A
4193500,3/31/91,5520,A
4193500,4/1/91,4340,A
4193500,4/2/91,3170,A
4193500,4/3/91,2860,A
4193500,4/4/91,2540,A
4193500,4/5/91,2300,A
4193500,4/6/91,2550,A
4193500,4/7/91,3260,A
4193500,4/8/91,3220,A
4193500,4/9/91,5610,A
4193500,4/10/91,6510,A
4193500,4/11/91,4800,A
4193500,4/12/91,3820,A
4193500,4/13/91,3240,A
4193500,4/14/91,3150,A
4193500,4/15/91,5390,A
4193500,4/16/91,9750,A
4193500,4/17/91,14400,A
4193500,4/18/91,13800,A
4193500,4/19/91,11800,A
4193500,4/20/91,37000,A
4193500,4/21/91,44200,A
4193500,4/22/91,31500,A
4193500,4/23/91,21100,A
4193500,4/24/91,16800,A
4193500,4/25/91,15900,A
4193500,4/26/91,13900,A
4193500,4/27/91,10800,A
4193500,4/28/91,8210,A
4193500,4/29/91,6370,A
4193500,4/30/91,5600,A
4193500,5/1/91,4240,A
4193500,5/2/91,3830,A
4193500,5/3/91,2990,A
4193500,5/4/91,2750,A
4193500,5/5/91,2550,A
4193500,5/6/91,3180,A
4193500,5/7/91,3310,A
4193500,5/8/91,2810,A
4193500,5/9/91,2620,A
4193500,5/10/91,2250,A
4193500,5/11/91,2050,A
4193500,5/12/91,1980,A
4193500,5/13/91,1750,A
4193500,5/14/91,1740,A
4193500,5/15/91,1730,A
4193500,5/16/91,1950,A
4193500,5/17/91,1850,A
4193500,5/18/91,1470,A
4193500,5/19/91,1790,A
4193500,5/20/91,1780,A
4193500,5/21/91,1520,A
4193500,5/22/91,1370,A
4193500,5/23/91,1390,A
4193500,5/24/91,1230,A
4193500,5/25/91,1220,A
4193500,5/26/91,7900,A
4193500,5/27/91,7540,A
4193500,5/28/91,4680,A
4193500,5/29/91,3380,A
4193500,5/30/91,2430,A
4193500,5/31/91,8640,A
4193500,6/1/91,32100,A
4193500,6/2/91,31900,A
4193500,6/3/91,25400,A
4193500,6/4/91,16500,A
4193500,6/5/91,11100,A
4193500,6/6/91,7160,A
4193500,6/7/91,4340,A
4193500,6/8/91,2640,A
4193500,6/9/91,2220,A
4193500,6/10/91,1790,A
4193500,6/11/91,1510,A
4193500,6/12/91,1350,A
4193500,6/13/91,1230,A
4193500,6/14/91,1250,A
4193500,6/15/91,1220,A
4193500,6/16/91,997,A
4193500,6/17/91,882,A
4193500,6/18/91,869,A
4193500,6/19/91,864,A
4193500,6/20/91,822,A
4193500,6/21/91,660,A
4193500,6/22/91,498,A
4193500,6/23/91,546,A
4193500,6/24/91,527,A
4193500,6/25/91,513,A
4193500,6/26/91,551,A
4193500,6/27/91,708,A
4193500,6/28/91,563,A
4193500,6/29/91,407,A
4193500,6/30/91,390,A
4193500,7/1/91,303,A
4193500,7/2/91,477,A
4193500,7/3/91,1490,A
4193500,7/4/91,2000,A
4193500,7/5/91,1700,A
4193500,7/6/91,1280,A
4193500,7/7/91,1270,A
4193500,7/8/91,840,A
4193500,7/9/91,744,A
4193500,7/10/91,634,A
4193500,7/11/91,606,A
4193500,7/12/91,472,A
4193500,7/13/91,566,A
4193500,7/14/91,456,A
4193500,7/15/91,424,A
4193500,7/16/91,403,A
4193500,7/17/91,402,A
4193500,7/18/91,320,A
4193500,7/19/91,321,A
4193500,7/20/91,316,A
4193500,7/21/91,309,A
4193500,7/22/91,350,A
4193500,7/23/91,414,A
4193500,7/24/91,348,A
4193500,7/25/91,227,A
4193500,7/26/91,217,A
4193500,7/27/91,230,A
4193500,7/28/91,296,A
4193500,7/29/91,325,A
4193500,7/30/91,342,A
4193500,7/31/91,282,A
4193500,8/1/91,243,A
4193500,8/2/91,184,A
4193500,8/3/91,342,A
4193500,8/4/91,385,A
4193500,8/5/91,281,A
4193500,8/6/91,224,A
4193500,8/7/91,202,A
4193500,8/8/91,226,A
4193500,8/9/91,317,A
4193500,8/10/91,357,A
4193500,8/11/91,494,A
4193500,8/12/91,568,A
4193500,8/13/91,472,A
4193500,8/14/91,403,A
4193500,8/15/91,394,A
4193500,8/16/91,286,A
4193500,8/17/91,270,A
4193500,8/18/91,321,A
4193500,8/19/91,512,A
4193500,8/20/91,1380,A
4193500,8/21/91,2070,A
4193500,8/22/91,1910,A
4193500,8/23/91,1450,A
4193500,8/24/91,1220,A
4193500,8/25/91,959,A
4193500,8/26/91,768,A
4193500,8/27/91,678,A
4193500,8/28/91,519,A
4193500,8/29/91,423,A
4193500,8/30/91,374,A
4193500,8/31/91,292,A
4193500,9/1/91,188,A
4193500,9/2/91,256,A
4193500,9/3/91,277,A
4193500,9/4/91,388,A
4193500,9/5/91,394,A
4193500,9/6/91,765,A
4193500,9/7/91,692,A
4193500,9/8/91,490,A
4193500,9/9/91,410,A
4193500,9/10/91,476,A
4193500,9/11/91,293,A
4193500,9/12/91,263,A
4193500,9/13/91,370,A
4193500,9/14/91,379,A
4193500,9/15/91,811,A
4193500,9/16/91,734,A
4193500,9/17/91,455,A
4193500,9/18/91,381,A
4193500,9/19/91,299,A
4193500,9/20/91,278,A
4193500,9/21/91,272,A
4193500,9/22/91,247,A
4193500,9/23/91,318,A
4193500,9/24/91,174,A
4193500,9/25/91,132,A
4193500,9/26/91,295,A
4193500,9/27/91,209,A
4193500,9/28/91,113,A
4193500,9/29/91,131,A
4193500,9/30/91,204,A
4193500,10/1/91,245,A
4193500,10/2/91,207,A
4193500,10/3/91,176,A
4193500,10/4/91,269,A
4193500,10/5/91,496,A
4193500,10/6/91,397,A
4193500,10/7/91,699,A
4193500,10/8/91,1080,A
4193500,10/9/91,1020,A
4193500,10/10/91,845,A
4193500,10/11/91,592,A
4193500,10/12/91,522,A
4193500,10/13/91,429,A
4193500,10/14/91,318,A
4193500,10/15/91,391,A
4193500,10/16/91,375,A
4193500,10/17/91,647,A
4193500,10/18/91,534,A
4193500,10/19/91,477,A
4193500,10/20/91,375,A
4193500,10/21/91,290,A
4193500,10/22/91,236,A
4193500,10/23/91,210,A
4193500,10/24/91,239,A
4193500,10/25/91,539,A
4193500,10/26/91,7670,A
4193500,10/27/91,23300,A
4193500,10/28/91,26400,A
4193500,10/29/91,19500,A
4193500,10/30/91,11800,A
4193500,10/31/91,7520,A
4193500,11/1/91,4940,A
4193500,11/2/91,3760,A
4193500,11/3/91,2460,A
4193500,11/4/91,2200,A
4193500,11/5/91,2020,A
4193500,11/6/91,1680,A
4193500,11/7/91,1070,A
4193500,11/8/91,1010,A
4193500,11/9/91,982,A
4193500,11/10/91,798,A
4193500,11/11/91,763,A
4193500,11/12/91,847,A
4193500,11/13/91,730,A
4193500,11/14/91,736,A
4193500,11/15/91,708,A
4193500,11/16/91,739,A
4193500,11/17/91,620,A
4193500,11/18/91,681,A
4193500,11/19/91,929,A
4193500,11/20/91,1880,A
4193500,11/21/91,15900,A
4193500,11/22/91,20400,A
4193500,11/23/91,15300,A
4193500,11/24/91,10300,A
4193500,11/25/91,7150,A
4193500,11/26/91,5030,A
4193500,11/27/91,3200,A
4193500,11/28/91,2330,A
4193500,11/29/91,2210,A
4193500,11/30/91,2590,A
4193500,12/1/91,2170,A
4193500,12/2/91,2240,A
4193500,12/3/91,5760,A
4193500,12/4/91,9320,A
4193500,12/5/91,7210,A
4193500,12/6/91,5100,A
4193500,12/7/91,3970,A
4193500,12/8/91,2710,A
4193500,12/9/91,2260,A
4193500,12/10/91,2030,A
4193500,12/11/91,2120,A
4193500,12/12/91,1850,A
4193500,12/13/91,4500,A
4193500,12/14/91,6980,A
4193500,12/15/91,5830,A
4193500,12/16/91,4030,A
4193500,12/17/91,3770,A
4193500,12/18/91,2450,A
4193500,12/19/91,1730,A
4193500,12/20/91,1470,A
4193500,12/21/91,1960,A
4193500,12/22/91,1430,A
4193500,12/23/91,1160,A
4193500,12/24/91,1330,A
4193500,12/25/91,1220,A
4193500,12/26/91,1260,A
4193500,12/27/91,1430,A
4193500,12/28/91,1260,A
4193500,12/29/91,1200,A
4193500,12/30/91,1380,A
4193500,12/31/91,1460,A
4193500,1/1/92,1390,A
4193500,1/2/92,1290,A
4193500,1/3/92,1450,A
4193500,1/4/92,2400,A
4193500,1/5/92,2530,A
4193500,1/6/92,3330,A
4193500,1/7/92,2900,A
4193500,1/8/92,2270,A
4193500,1/9/92,2470,A
4193500,1/10/92,2080,A
4193500,1/11/92,1890,A
4193500,1/12/92,1800,A
4193500,1/13/92,1410,A
4193500,1/14/92,2790,A
4193500,1/15/92,5840,A
4193500,1/16/92,5620,A
4193500,1/17/92,4770,A
4193500,1/18/92,3960,A
4193500,1/19/92,2730,A
4193500,1/20/92,2490,A
4193500,1/21/92,3020,A
4193500,1/22/92,3060,A
4193500,1/23/92,2820,A
4193500,1/24/92,6610,A
4193500,1/25/92,9910,A
4193500,1/26/92,10100,A
4193500,1/27/92,7460,A
4193500,1/28/92,4870,A
4193500,1/29/92,4140,A
4193500,1/30/92,3370,A
4193500,1/31/92,3120,A
4193500,2/1/92,3350,A
4193500,2/2/92,3100,A
4193500,2/3/92,3120,A
4193500,2/4/92,3660,A
4193500,2/5/92,5650,A
4193500,2/6/92,6460,A
4193500,2/7/92,6220,A
4193500,2/8/92,5030,A
4193500,2/9/92,3940,A
4193500,2/10/92,2500,A
4193500,2/11/92,2200,A
4193500,2/12/92,2000,A
4193500,2/13/92,1600,A
4193500,2/14/92,2060,A
4193500,2/15/92,2870,A
4193500,2/16/92,14000,A
4193500,2/17/92,18900,A
4193500,2/18/92,14900,A
4193500,2/19/92,15900,A
4193500,2/20/92,15700,A
4193500,2/21/92,12100,A
4193500,2/22/92,9600,A
4193500,2/23/92,7320,A
4193500,2/24/92,6090,A
4193500,2/25/92,4970,A
4193500,2/26/92,4200,A
4193500,2/27/92,3810,A
4193500,2/28/92,3190,A
4193500,2/29/92,2980,A
4193500,3/1/92,2640,A
4193500,3/2/92,2080,A
4193500,3/3/92,1960,A
4193500,3/4/92,1900,A
4193500,3/5/92,1780,A
4193500,3/6/92,1760,A
4193500,3/7/92,2820,A
4193500,3/8/92,8030,A
4193500,3/9/92,9800,A
4193500,3/10/92,9300,A
4193500,3/11/92,15500,A
4193500,3/12/92,13900,A
4193500,3/13/92,10900,A
4193500,3/14/92,8280,A
4193500,3/15/92,6410,A
4193500,3/16/92,4750,A
4193500,3/17/92,3810,A
4193500,3/18/92,3630,A
4193500,3/19/92,3980,A
4193500,3/20/92,6550,A
4193500,3/21/92,11800,A
4193500,3/22/92,12700,A
4193500,3/23/92,14500,A
4193500,3/24/92,13900,A
4193500,3/25/92,11400,A
4193500,3/26/92,10000,A
4193500,3/27/92,9220,A
4193500,3/28/92,8620,A
4193500,3/29/92,7610,A
4193500,3/30/92,6980,A
4193500,3/31/92,6870,A
4193500,4/1/92,6630,A
4193500,4/2/92,6960,A
4193500,4/3/92,6570,A
4193500,4/4/92,5820,A
4193500,4/5/92,4960,A
4193500,4/6/92,3930,A
4193500,4/7/92,3380,A
4193500,4/8/92,3000,A
4193500,4/9/92,2740,A
4193500,4/10/92,2650,A
4193500,4/11/92,2750,A
4193500,4/12/92,2520,A
4193500,4/13/92,2440,A
4193500,4/14/92,2790,A
4193500,4/15/92,2530,A
4193500,4/16/92,2590,A
4193500,4/17/92,5350,A
4193500,4/18/92,21600,A
4193500,4/19/92,36700,A
4193500,4/20/92,32700,A
4193500,4/21/92,30100,A
4193500,4/22/92,29100,A
4193500,4/23/92,23100,A
4193500,4/24/92,19100,A
4193500,4/25/92,17900,A
4193500,4/26/92,12900,A
4193500,4/27/92,10400,A
4193500,4/28/92,9430,A
4193500,4/29/92,8340,A
